"METHOD","REGION","OBS_YEAR","ISLAND","PERM_SITE","CLIMATE_STATION_YN","SITE","REEF_ZONE","DEPTH_BIN","SITEVISITID","CCA","CORAL","EMA","HALI","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR","MISSIONID","DATE_","SEC_NAME","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG","Oceanography","OCC_SITEID"
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00005","Forereef","Mid",4504,13.6054421768707,12.9251700680272,9.52380952380952,0,0.113378684807256,4.19501133786848,0,8.84353741496599,50.7936507936508,960,882,26.530612244898,0.482474226804124,"HA1201",2012-04-04,"TUT_NE_OPEN",11,19,-14.25184,-170.62355,"2012",NA,"-1",0,0,NA
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00006","Forereef","Mid",4483,15.8361018826135,36.766334440753,8.97009966777409,11.5171650055371,0.110741971207087,0.332225913621262,0,0.221483942414175,26.2458471760797,960,903,52.6024363233666,1.97916666666667,"HA1201",2012-04-03,"TUT_SW_OPEN",13,15,-14.32808,-170.8319,"2012",NA,"-1",0,0,NA
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00008","Forereef","Mid",4458,7.12694877505568,13.8084632516704,6.12472160356347,3.56347438752784,0.111358574610245,1.89309576837416,0,19.1536748329621,48.2182628062361,960,898,20.9354120267261,0.417777777777778,"HA1201",2012-04-02,"TUT_NW_OPEN",14,16,-14.29173,-170.78057,"2012",NA,"-1",0,0,"OCC-TUT-023"
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00009","Forereef","Mid",4441,8.25688073394496,59.6330275229358,1.94954128440367,0,0.229357798165138,0.917431192660551,1.14678899082569,0.229357798165138,27.6376146788991,960,872,67.8899082568807,2.37751004016064,"HA1201",2012-04-01,"TUT_SE_OPEN",NA,8.229198415,-14.33595,-170.70452,"2012",NA,"-1",0,0,NA
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00010","Forereef","Mid",4440,19.8637911464245,8.96708286038593,21.566401816118,3.6322360953462,0,31.8955732122588,1.8161180476731,0,12.2587968217934,960,881,28.8308740068104,0.652956298200514,"HA1201",2012-04-01,"TUT_SE_OPEN",NA,13.41054557,-14.31137,-170.69288,"2012",NA,"-1",0,0,NA
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00013","Forereef","Mid",4456,8.41530054644809,6.88524590163934,13.0054644808743,1.85792349726776,0.655737704918033,1.9672131147541,0,0,67.2131147540984,960,915,15.3005464480874,0.221169036334913,"HA1201",2012-04-02,"TUT_NE_OPEN",11,19,-14.26046,-170.71187,"2012",NA,"-1",0,0,"OCC-TUT-029"
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00014","Forereef","Mid",4502,9.88235294117647,4.58823529411765,6.47058823529412,12.5882352941176,0.352941176470588,16.7058823529412,0,5.17647058823529,44.2352941176471,960,850,14.4705882352941,0.237451737451737,"HA1201",2012-04-04,"TUT_NE_OPEN",11,18,-14.25372,-170.65259,"2012",NA,"-1",0,0,NA
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00016","Forereef","Mid",4581,10.4395604395604,53.956043956044,2.1978021978022,1.86813186813187,0.32967032967033,0.32967032967033,0.32967032967033,1.53846153846154,29.010989010989,960,910,64.3956043956044,2.19475655430712,"HA1201",2012-04-07,"TUT_NE_OPEN",9,19,-14.28551,-170.56406,"2012",NA,"-1",0,0,"OCC-TUT-007"
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00017","Forereef","Mid",4535,28.1609195402299,35.9770114942529,15.1724137931034,0,0.229885057471264,0,1.72413793103448,0,18.735632183908,960,870,64.1379310344827,3.42331288343558,"HA1201",2012-04-05,"TUT_NE_OPEN",9,18,-14.24606,-170.57182,"2012",NA,"-1",0,0,"OCC-TUT-005"
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00019","Forereef","Mid",4457,23.5487404162103,17.8532311062432,5.69550930996714,7.2289156626506,1.31434830230011,3.83351588170865,0,7.00985761226725,33.5158817086528,960,913,41.4019715224535,1.10850439882698,"HA1201",2012-04-02,"TUT_NW_OPEN",13,18,-14.28323,-170.72801,"2012",NA,"-1",0,0,"OCC-TUT-025"
"CPCE","SAMOA",2012,"Tutuila",-1,0,"TUT-00022","Forereef","Mid",4481,27.3988439306358,40.1156069364162,11.5606936416185,2.89017341040462,0.115606936416185,1.5028901734104,0.92485549132948,0,15.4913294797688,960,865,67.514450867052,3.97278911564626,"HA1201",2012-04-03,"TUT_FAGATELE",12,16,-14.36594,-170.76336,"2012",NA,"-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04008","Forereef","Mid",7255,0.337837837837838,0.337837837837838,0.675675675675676,0.337837837837838,0,23.9864864864865,0,5.74324324324324,68.5810810810811,300,296,0.675675675675676,0.0072992700729927,"HA1404",2014-08-15,"French Frigate",15,16.3,23.68991828,-166.0617812,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04009","Forereef","Deep",7237,0,18.7713310580205,1.70648464163823,0,0,0.341296928327645,0,2.04778156996587,77.1331058020478,300,293,18.7713310580205,0.242290748898678,"HA1404",2014-08-14,"French Frigate",25,27.1,23.8656867,-166.1943244,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04012","Forereef","Mid",7240,5.30035335689046,10.9540636042403,5.30035335689046,0.353356890459364,0.706713780918728,0,0,0.353356890459364,77.0318021201414,300,283,16.2544169611307,0.211009174311927,"HA1404",2014-08-14,"French Frigate",6.7,12.2,23.8787535,-166.2806801,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04014","Protected Slope","Mid",7261,5.22648083623693,31.7073170731707,1.39372822299652,1.74216027874564,0,2.4390243902439,0,0.696864111498258,56.794425087108,300,287,36.9337979094077,0.623529411764706,"HA1404",2014-08-16,"French Frigate",13.7,14.3,23.80198717,-166.2614605,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04016","Forereef","Mid",7257,1.01010101010101,0,1.01010101010101,0,0,0.336700336700337,0,0.336700336700337,97.3063973063973,300,297,1.01010101010101,0.0103448275862069,"HA1404",2014-08-15,"French Frigate",7.3,7.8,23.63346859,-166.1073649,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04018","Forereef","Shallow",7248,10.9540636042403,2.82685512367491,20.1413427561837,0,0.706713780918728,0,0,0,65.3710247349823,290,283,13.7809187279152,0.210810810810811,"HA1404",2014-08-15,"French Frigate",1.950868638,2.508259677,23.80643494,-166.0860749,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04018","Forereef","Shallow",7251,10.9540636042403,2.82685512367491,20.1413427561837,0,0.706713780918728,0,0,0,65.3710247349823,290,283,13.7809187279152,0.210810810810811,"HA1404",2014-08-15,"French Frigate",4.6,6.8,23.80643494,-166.0860749,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04020","Forereef","Mid",7238,1.35135135135135,6.08108108108108,0.337837837837838,0,0,0,0,0.675675675675676,91.5540540540541,300,296,7.43243243243243,0.0811808118081181,"HA1404",2014-08-14,"French Frigate",15.8,17.3,23.88059266,-166.2214484,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04030","Lagoon","Shallow",7267,0.696864111498258,0.348432055749129,0,0,0,1.39372822299652,0,7.31707317073171,90.2439024390244,300,287,1.04529616724739,0.0114068441064639,"HA1404",2014-08-16,"French Frigate",2,2.1,23.83940809,-166.1497948,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04030","Lagoon","Shallow",7271,0.696864111498258,0.348432055749129,0,0,0,1.39372822299652,0,7.31707317073171,90.2439024390244,300,287,1.04529616724739,0.0114068441064639,"HA1404",2014-08-16,"French Frigate",1.523925632,2.133495885,23.83940809,-166.1497948,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04040","Protected Slope","Mid",7260,1.68067226890756,69.327731092437,9.2436974789916,0,0,0.420168067226891,0,0,19.327731092437,250,238,71.0084033613445,3.59574468085106,"HA1404",2014-08-16,"French Frigate",15.2,15.5,23.80839958,-166.294798,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04042","Backreef","Shallow",7266,0.353356890459364,1.41342756183746,0.706713780918728,0,0,0.706713780918728,0,15.547703180212,81.2720848056537,290,283,1.76678445229682,0.021551724137931,"HA1404",2014-08-16,"French Frigate",2.1,2.5,23.85757654,-166.1976164,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04042","Backreef","Shallow",7270,0.353356890459364,1.41342756183746,0.706713780918728,0,0,0.706713780918728,0,15.547703180212,81.2720848056537,290,283,1.76678445229682,0.021551724137931,"HA1404",2014-08-16,"French Frigate",1.523925632,1.828710759,23.85757654,-166.1976164,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04043","Forereef","Shallow",7235,38.2978723404255,0,5.31914893617021,2.12765957446809,41.1347517730496,0,0,0,13.1205673758865,300,282,38.2978723404255,2.91891891891892,"HA1404",2014-08-14,"French Frigate",3.7,4.6,23.87805194,-166.236623,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04043","Forereef","Shallow",7245,38.2978723404255,0,5.31914893617021,2.12765957446809,41.1347517730496,0,0,0,13.1205673758865,300,282,38.2978723404255,2.91891891891892,"HA1404",2014-08-14,"French Frigate",3.352636391,4.876562024,23.87805194,-166.236623,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04047","Protected Slope","Deep",7259,1.01010101010101,0,0.336700336700337,0,0,0,0,17.1717171717172,81.4814814814815,300,297,1.01010101010101,0.012396694214876,"HA1404",2014-08-16,"French Frigate",27,27.4,23.82265275,-166.323303,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04048","Protected Slope","Mid",7262,1.34680134680135,35.6902356902357,1.01010101010101,0,0,1.01010101010101,0,2.02020202020202,58.9225589225589,300,297,37.037037037037,0.617977528089888,"HA1404",2014-08-16,"French Frigate",11.3,11.3,23.7722776,-166.260428,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04051","Forereef","Mid",7241,6.77966101694915,41.6949152542373,0.677966101694915,0,0,0,0,5.42372881355932,45.4237288135593,300,295,48.4745762711864,1.06716417910448,"HA1404",2014-08-14,"French Frigate",13.1,15.2,23.86122895,-166.3323382,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2014,"French Frigate",0,0,"FFS-04054","Protected Slope","Deep",7258,2.3728813559322,74.2372881355932,0.338983050847458,0,0,0,0,0,23.0508474576271,300,295,76.6101694915254,3.32352941176471,"HA1404",2014-08-15,"French Frigate",21.6,22.9,23.6348107,-166.1855347,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04127","Forereef","Deep",9028,0,0,0,0,0,0,0,0,100,300,10,0,0,"HA1505",2015-07-30,"French Frigate",23,23,23.64413,-166.0868,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04129","Forereef","Deep",9027,2.83400809716599,0,1.61943319838057,0,0,7.28744939271255,0,8.09716599190283,80.1619433198381,300,247,2.83400809716599,0.0324074074074074,"HA1505",2015-07-30,"French Frigate",21.6,23.3,23.63901,-166.0913,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04130","Protected Slope","Deep",9038,0,4.18118466898955,0,1.04529616724739,0,13.9372822299652,0,46.6898954703833,34.1463414634146,300,287,4.18118466898955,0.0869565217391304,"HA1505",2015-07-31,"French Frigate",29.5,30,23.81419,-166.3213,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04136","Forereef","Mid",9029,0,2.35690235690236,0.673400673400673,0,0,8.08080808080808,0,3.03030303030303,85.8585858585859,300,297,2.35690235690236,0.025089605734767,"HA1505",2015-07-30,"French Frigate",12.8,14.4,23.71036,-166.0567,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04140","Forereef","Mid",9041,3.43642611683849,18.9003436426117,7.56013745704467,0,0,1.03092783505155,0,7.21649484536082,61.8556701030928,300,291,22.3367697594502,0.355191256830601,"HA1505",2015-07-31,"French Frigate",13.6,17.6,23.87731,-166.2927,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04141","Protected Slope","Shallow",9030,0,2.35690235690236,0,0,0,0,0,29.2929292929293,68.3501683501683,300,297,2.35690235690236,0.0344827586206897,"HA1505",2015-07-30,"French Frigate",2.1336,2.34696,23.64612,-166.2194,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04142","Forereef","Mid",9039,3.52112676056338,4.57746478873239,2.8169014084507,0,0.352112676056338,0.352112676056338,0,5.63380281690141,82.7464788732394,300,284,8.09859154929578,0.0974576271186441,"HA1505",2015-07-31,"French Frigate",14.9,15.8,23.88308,-166.2511,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2015,"French Frigate",0,0,"FFS-04149","Forereef","Shallow",9040,15.3024911032028,12.0996441281139,3.91459074733096,0.355871886120996,0,0,0,6.04982206405694,62.2775800711744,300,281,27.4021352313167,0.44,"HA1505",2015-07-31,"French Frigate",4.2,6.3,23.8794,-166.2503,"2013-15","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04164","Forereef","Deep",11420,11.2280701754386,65.2631578947368,4.56140350877193,0,0,0,0,0,18.9473684210526,300,285,76.4912280701754,4.03703703703704,"HA1704",2017-09-27,"French Frigate",19.2,21.3,23.86921,-166.3348,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04165","Forereef","Deep",11253,0.673400673400673,1.68350168350168,1.01010101010101,0,0,16.8350168350168,0,4.37710437710438,75.4208754208754,300,297,2.35690235690236,0.0255474452554745,"HA1704",2017-09-10,"French Frigate",17.4,18.6,23.70266,-166.055,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04167","Forereef","Deep",11261,0,5.05050505050505,1.68350168350168,0.336700336700337,0.336700336700337,1.01010101010101,0,0.336700336700337,91.2457912457912,300,297,5.05050505050505,0.0547445255474453,"HA1704",2017-09-11,"French Frigate",16.8,19.2,23.87545,-166.209,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04175","Forereef","Shallow",11265,0.677966101694915,5.76271186440678,5.76271186440678,0,0,0.338983050847458,0,0,87.4576271186441,300,295,6.44067796610169,0.0733590733590734,"HA1704",2017-09-11,"French Frigate",4.9,6.7,23.85684,-166.1757,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04176","Forereef","Deep",11263,0.335570469798658,4.02684563758389,2.3489932885906,0,0,2.68456375838926,0,0.335570469798658,90.2684563758389,300,298,4.36241610738255,0.0469314079422383,"HA1704",2017-09-11,"French Frigate",17.4,21.3,23.8577,-166.1651,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04185","Forereef","Mid",11255,3.01003344481605,1.00334448160535,0,0,0,5.35117056856187,0,1.67224080267559,88.9632107023411,300,299,4.0133779264214,0.0425531914893617,"HA1704",2017-09-10,"French Frigate",13.7,15.1,23.66174,-166.0776,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04187","Forereef","Mid",11231,1.01010101010101,19.1919191919192,0.673400673400673,0,0,0,0,7.40740740740741,71.7171717171717,300,297,20.2020202020202,0.28169014084507,"HA1704",2017-09-09,"French Frigate",11,13.1,23.87243,-166.3147,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04189","Forereef","Mid",11423,0,48.6486486486487,2.02702702702703,1.68918918918919,0,0,0,0.337837837837838,47.2972972972973,300,296,48.6486486486487,1.02857142857143,"HA1704",2017-09-27,"French Frigate",9.8,10.6,23.88063,-166.262,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04190","Forereef","Mid",11260,1.35593220338983,3.38983050847458,5.76271186440678,0.677966101694915,0.338983050847458,0,0,0,88.4745762711865,300,295,4.74576271186441,0.053639846743295,"HA1704",2017-09-11,"French Frigate",11.3,12.8,23.88225,-166.2401,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04191","Forereef","Mid",11421,2.41379310344828,16.2068965517241,13.7931034482759,0,0,0,0,0,67.5862068965517,300,290,18.6206896551724,0.275510204081633,"HA1704",2017-09-27,"French Frigate",13.1,14.3,23.87039,-166.3234,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04196","Forereef","Mid",11254,0.671140939597315,1.34228187919463,2.68456375838926,0,0,8.38926174496644,0,3.35570469798658,83.5570469798658,300,298,2.01342281879195,0.0218978102189781,"HA1704",2017-09-10,"French Frigate",11.3,11.9,23.67904,-166.0693,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04201","Forereef","Mid",11232,0.336700336700337,52.8619528619529,1.68350168350168,0,0,0,0,0.336700336700337,44.7811447811448,300,297,53.1986531986532,1.18796992481203,"HA1704",2017-09-09,"French Frigate",7.3,8,23.87396,-166.2941,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04205","Forereef","Mid",11422,1.01351351351351,22.2972972972973,6.08108108108108,0,0,0,0,1.01351351351351,69.5945945945946,300,296,23.3108108108108,0.33495145631068,"HA1704",2017-09-27,"French Frigate",11,13.7,23.87417,-166.3066,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04215","Forereef","Mid",11264,0.671140939597315,10.4026845637584,10.4026845637584,0,0.335570469798658,4.69798657718121,0,0,73.489932885906,300,298,11.0738255033557,0.141630901287554,"HA1704",2017-09-11,"French Frigate",12.8,14,23.82941,-166.109,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04223","Forereef","Shallow",11262,1.34228187919463,9.73154362416107,3.02013422818792,0,0,0.335570469798658,0,0,85.5704697986577,300,298,11.0738255033557,0.12890625,"HA1704",2017-09-11,"French Frigate",3.7,4,23.85813,-166.1767,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04224","Forereef","Shallow",11256,4.15335463258786,3.19488817891374,10.223642172524,0.319488817891374,0.319488817891374,0,0,0.958466453674121,80.8306709265176,320,313,7.3482428115016,0.0909090909090909,"HA1704",2017-09-10,"French Frigate",3.7,6.4,23.64245,-166.0986,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04230","Forereef","Shallow",11233,6.06060606060606,2.02020202020202,7.74410774410774,0.673400673400673,0,3.03030303030303,0,0.336700336700337,80.1346801346801,300,297,8.08080808080808,0.097165991902834,"HA1704",2017-09-09,"French Frigate",3,4.3,23.87798,-166.2446,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04232","Protected Slope","Deep",11414,21.9178082191781,33.2191780821918,3.42465753424658,0,1.02739726027397,0,0,0,40.4109589041096,300,292,55.1369863013699,1.36440677966102,"HA1704",2017-09-26,"French Frigate",16.8,19.2,23.66939,-166.2042,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04271","Protected Slope","Deep",11229,1.01010101010101,62.6262626262626,1.01010101010101,3.03030303030303,0,0,0,0.336700336700337,31.986531986532,300,297,63.6363636363636,1.98947368421053,"HA1704",2017-09-09,"French Frigate",16.4,18.9,23.83712,-166.3261,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04280","Protected Slope","Deep",11230,0.673400673400673,46.8013468013468,3.7037037037037,1.68350168350168,0,1.34680134680135,0,0,45.7912457912458,300,297,47.4747474747475,1.00714285714286,"HA1704",2017-09-09,"French Frigate",19.6,20.7,23.85823,-166.3391,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04293","Protected Slope","Mid",11257,0.341296928327645,48.8054607508532,0.341296928327645,0,0,0,0,4.09556313993174,46.4163822525597,300,293,49.1467576791809,1.05882352941176,"HA1704",2017-09-10,"French Frigate",14.6,15.5,23.65556,-166.244,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04294","Protected Slope","Deep",11415,5.82191780821918,31.8493150684932,5.13698630136986,0,0,0,0,0,57.1917808219178,300,292,37.6712328767123,0.658682634730539,"HA1704",2017-09-26,"French Frigate",14.9,17.8,23.66588,-166.1753,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04295","Protected Slope","Mid",11252,0.317460317460317,9.20634920634921,3.17460317460317,0,0,1.26984126984127,0,0.952380952380952,85.0793650793651,320,315,9.52380952380952,0.110294117647059,"HA1704",2017-09-10,"French Frigate",5.8,8.5,23.6434,-166.1962,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04297","Protected Slope","Mid",11413,1.36518771331058,47.098976109215,1.02389078498294,0,0.341296928327645,0.68259385665529,0,2.73037542662116,46.7576791808874,300,293,48.4641638225256,1.02158273381295,"HA1704",2017-09-26,"French Frigate",13.7,14.6,23.66211,-166.2215,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04300","Protected Slope","Mid",11417,10.7266435986159,39.1003460207612,2.42214532871972,0.346020761245675,0.346020761245675,0,0,0,47.0588235294118,300,289,49.8269896193772,1.05882352941176,"HA1704",2017-09-26,"French Frigate",8,9.4,23.65411,-166.2092,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04339","Lagoon","Shallow",11416,0,52.7027027027027,0.337837837837838,0.675675675675676,0,0,0,14.8648648648649,31.4189189189189,300,296,52.7027027027027,1.67741935483871,"HA1704",2017-09-26,"French Frigate",1.2,3.8,23.71589,-166.1567,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04342","Forereef","Shallow",11424,0,21.6216216216216,2.7027027027027,0.337837837837838,0,0,0,0,75.3378378378378,300,296,21.6216216216216,0.286995515695067,"HA1704",2017-09-27,"French Frigate",4.6,7.3,23.87827,-166.2789,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04365","Forereef","Mid",11250,0.680272108843537,3.40136054421769,3.06122448979592,0,0.340136054421769,0.340136054421769,0,5.10204081632653,87.0748299319728,300,294,4.08163265306122,0.0466926070038911,"HA1704",2017-09-10,"French Frigate",9.753124,11.27705,23.63413,-166.1018,"2017","RAMP_BASIC","-1",0,0,NA
"CNET","NWHI",2017,"French Frigate",0,0,"FFS-04383","Forereef","Mid",11245,0.335570469798658,14.4295302013423,0.335570469798658,0,0,0.335570469798658,0,2.3489932885906,82.2147651006711,300,298,14.7651006711409,0.178861788617886,"HA1704",2017-09-09,"French Frigate",7.619628,8.533984,23.86891,-166.3037,"2017","RAMP_BASIC","-1",0,0,NA
